id,time_observed_at,image_url,tag_list,latitude,longitude,common_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
31323235,2019-08-22 23:02:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49014482/medium.jpeg,"",43.0982083333,-77.4162305556,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31324164,2019-08-19 15:34:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49016021/medium.jpg,"",41.6386116667,-73.6667716667,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31328557,2019-08-22 21:19:29 UTC,https://static.inaturalist.org/photos/49023948/medium.jpg,"",42.9675533333,-76.7398,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31343513,2019-08-23 13:48:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49048272/medium.jpg,"",42.4473883333,-76.479195,German Yellowjacket,126155,Hymenoptera,Vespidae,Vespula,Vespula germanica
31347378,2019-08-22 22:04:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49053383/medium.jpg,"",42.9916183333,-76.3705066667,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31347677,2019-08-23 15:06:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49054593/medium.jpeg,"",42.49717612,-73.77673617,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31357246,2019-08-23 15:19:37 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49070354/medium.jpg,"",40.7910835231,-73.9277721663,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31357300,2019-08-23 15:21:48 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49070475/medium.jpg,"",40.7910407754,-73.9277343639,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31364118,2019-08-23 19:55:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49081458/medium.jpg,"",40.6136272336,-74.0643633251,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31365049,2019-08-22 19:57:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49081620/medium.jpg,"",42.4647771855,-76.4563308363,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31366371,,https://inaturalist-open-data.s3.amazonaws.com/photos/49085171/medium.jpeg,"",44.7,-73.46,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31371883,2019-08-23 15:28:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49094188/medium.jpeg,"",40.7801681899,-73.0949979661,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31373066,2019-08-23 18:45:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49096078/medium.jpeg,"",40.8230743408,-73.5735855103,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31380853,2019-08-23 22:48:38 UTC,https://static.inaturalist.org/photos/49109610/medium.jpg,"",40.7798116667,-73.9665083333,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31394002,2019-08-24 11:25:15 UTC,https://static.inaturalist.org/photos/49131820/medium.jpg,"",42.8747905791,-73.7511085533,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31399834,2019-08-24 13:20:52 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49140752/medium.jpg,"",43.3650406357,-77.9792664853,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31401185,2019-08-23 18:41:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49142865/medium.jpg,"",41.9086277042,-74.0513135747,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31403028,2019-08-24 14:50:06 UTC,https://static.inaturalist.org/photos/49145864/medium.jpg,"",42.6718985241,-78.4895967945,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31405065,2019-08-24 15:20:50 UTC,https://static.inaturalist.org/photos/49148790/medium.jpg,"",42.5163811539,-76.5592031088,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31409974,2019-08-24 16:29:26 UTC,https://static.inaturalist.org/photos/49156178/medium.jpg,"",43.9755783081,-74.4341583252,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31410093,2019-08-24 14:04:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49156380/medium.jpg,"",40.7929794258,-73.9791931306,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31412020,2019-08-24 13:59:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49158791/medium.jpg,"",42.4551618042,-76.5064178969,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31412070,2019-08-24 14:31:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49159340/medium.jpg,"",42.4551618042,-76.5064178969,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31416316,2019-08-24 17:56:23 UTC,https://static.inaturalist.org/photos/49166494/medium.jpg,"",41.8194891885,-74.0370907076,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31416666,2019-08-24 17:45:52 UTC,https://static.inaturalist.org/photos/49166950/medium.jpeg,"",44.86310016,-73.902061,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31419006,2019-08-24 18:28:07 UTC,https://static.inaturalist.org/photos/49170390/medium.jpg,"",41.25740833,-73.59583333,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31419963,2019-08-24 17:32:18 UTC,https://static.inaturalist.org/photos/49171710/medium.jpeg,"",40.8776550293,-73.8923110962,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31426926,2019-08-24 20:03:52 UTC,https://static.inaturalist.org/photos/49182769/medium.jpg,"",42.5344616667,-76.0228945,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31429258,2019-08-24 20:32:23 UTC,https://static.inaturalist.org/photos/49186535/medium.jpg,"",40.7416533333,-73.8146833333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31435659,,https://static.inaturalist.org/photos/49197113/medium.jpeg,"",42.8724275,-76.7038827,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31440819,2019-08-24 19:15:49 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49205584/medium.jpg,"",40.7933477266,-73.9526373335,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31444183,2019-08-24 18:15:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49210887/medium.jpeg,"",40.7931222222,-73.9524694444,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31445250,2019-08-24 15:18:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49212692/medium.jpg,"",40.6231243401,-73.6253156587,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31447166,2019-08-24 14:24:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49216700/medium.jpg,"",40.6494209005,-73.9906311035,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31449693,2019-08-24 14:40:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49220582/medium.jpg,SUNY Jamestown Community College,42.118586676,-79.2203223718,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31450788,2019-08-23 21:51:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49221812/medium.jpeg,"",42.0945433333,-74.822305,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31466995,2019-08-25 02:41:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49251293/medium.jpg,"",40.6723339577,-73.9578757715,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31479221,2019-08-24 20:01:32 UTC,https://static.inaturalist.org/photos/49271286/medium.jpg,"",42.6277109329,-73.8853279688,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31484665,,https://inaturalist-open-data.s3.amazonaws.com/photos/49279335/medium.jpg,"",41.1942983333,-73.780335,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31484743,2019-08-25 16:49:35 UTC,https://static.inaturalist.org/photos/49279499/medium.jpg,"",42.0738360705,-73.941354286,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31486555,2019-08-25 17:29:33 UTC,https://static.inaturalist.org/photos/49282754/medium.jpg,"",42.6183581539,-78.0679483619,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
31489075,2019-08-25 17:58:18 UTC,https://static.inaturalist.org/photos/49286641/medium.jpg,"",41.0505720741,-73.7038761099,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31496293,2019-08-25 16:36:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49298095/medium.jpg,"",42.99158,-76.3704266667,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31496573,2019-08-25 19:37:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49298575/medium.jpg,"",42.0226332706,-74.1135187557,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31497070,2019-08-25 18:41:19 UTC,https://static.inaturalist.org/photos/49299299/medium.jpg,"",40.8161783333,-73.2242883333,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31498553,2019-08-25 20:06:31 UTC,https://static.inaturalist.org/photos/49301697/medium.jpg,"",43.0842913036,-77.6705240273,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31500547,2019-08-25 20:30:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49304775/medium.jpg,"",42.4602702054,-75.0702600582,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31501328,2019-08-25 20:18:29 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49305879/medium.jpg,"",43.045539856,-77.087562561,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31502025,2019-08-25 18:12:00 UTC,https://static.inaturalist.org/photos/49306800/medium.jpg,"Animalia, Animals, Arthropoda, Arthropods, Brown Marmorated Stink Bug, Cappaeini, Halyomorpha, Halyomorpha hayls, Hemiptera, Heteroptera, Hexapoda, Hexapods, Insecta, Insects, Pentatomidae, Pentatominae, Pentatomoidea, Pentatomomorpha, Stink Bugs, True Bugs, animal, bug, insect, nature, wildlife",41.1099902588,-73.7803980046,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31503391,2019-08-24 13:14:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49344903/medium.jpg,"",42.1729150809,-79.3899503734,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31511521,2019-08-25 20:04:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49322972/medium.jpg,"",42.13331604,-75.9767684937,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31511747,2019-08-25 21:18:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49323311/medium.jpeg,"",43.02254955,-77.06073327,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31512757,2019-08-20 02:51:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49325241/medium.jpg,"",42.4305224629,-76.5123778135,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
31514897,2019-08-25 13:48:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49328811/medium.jpg,"",43.0074162388,-76.7515573885,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31525402,2019-08-25 02:58:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49345251/medium.jpg,"Coccinellidae, Harmonia axyridis",42.7155,-74.0938,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31547459,2019-07-22 15:01:00 UTC,https://static.inaturalist.org/photos/49380755/medium.jpg,"",41.2587043,-73.6854137,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31547539,2019-08-25 20:51:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49383084/medium.jpg,"",42.9082605743,-77.2522397564,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31566015,2019-08-26 19:00:00 UTC,https://static.inaturalist.org/photos/49414675/medium.jpeg,"",41.1592618,-74.0698645,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31567014,,https://static.inaturalist.org/photos/49416290/medium.jpeg,"",41.3448116294,-73.8381992383,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31568522,2019-08-26 19:35:35 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49418637/medium.jpg,"",42.8526527368,-78.8117558259,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31569721,2019-08-23 15:10:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49420724/medium.jpeg,"",43.0772241181,-76.1483595302,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31569873,2019-08-23 23:16:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49420987/medium.jpg,"",42.4336456344,-76.4850676461,German Yellowjacket,126155,Hymenoptera,Vespidae,Vespula,Vespula germanica
31571987,2019-08-26 20:16:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49424570/medium.jpg,"",42.961995314,-78.8008157196,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31578824,2019-08-26 18:24:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49436358/medium.jpg,"",40.7040476316,-73.779944682,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31583570,2019-08-26 15:46:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49444515/medium.jpg,"",42.5069838611,-78.0463010556,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31583713,2019-08-26 15:05:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49441507/medium.jpeg,"",43.0318316667,-76.1349466667,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31584782,2019-08-26 13:07:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49445972/medium.jpg,"",42.9277777778,-78.8552777778,Emerald Ash Borer,70057,Coleoptera,Buprestidae,Agrilus,Agrilus planipennis
31591413,2019-08-26 21:25:36 UTC,https://static.inaturalist.org/photos/49458062/medium.jpg,"",41.74113,-74.2240833333,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31594296,2019-08-25 15:01:40 UTC,https://static.inaturalist.org/photos/49462863/medium.jpg,"",42.499375,-75.314575,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31595608,2019-08-26 18:29:21 UTC,https://static.inaturalist.org/photos/49465040/medium.jpg,"",40.72882,-73.5855633333,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31596485,2019-08-24 16:24:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49466275/medium.jpg,"",43.4211120605,-73.7125015259,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31602854,2019-08-27 11:32:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49475627/medium.jpg,"",43.0337861667,-76.1404111667,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31608972,2019-08-24 14:01:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49485745/medium.jpg,"",43.0416798241,-78.81156667,German Yellowjacket,126155,Hymenoptera,Vespidae,Vespula,Vespula germanica
31609192,2019-08-24 14:10:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49486144/medium.jpg,"",43.0417046551,-78.8115892161,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31623893,2019-08-27 18:15:13 UTC,https://static.inaturalist.org/photos/49511322/medium.jpeg,"",41.53637107,-73.82535483,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31626250,2019-08-27 18:35:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49515217/medium.jpeg,"",43.4946594238,-76.4698104858,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31628178,2019-08-27 15:01:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49514023/medium.jpeg,"",43.0350421249,-76.1363893373,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31631838,2019-08-27 19:24:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49525353/medium.jpg,"",40.7933154563,-73.9527208172,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31634112,2019-08-27 21:01:24 UTC,https://static.inaturalist.org/photos/49529473/medium.jpg,"",42.7581418283,-77.5043591234,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31640015,2019-08-27 18:20:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49537839/medium.jpg,"",42.5067319722,-78.0469319722,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31645057,2019-08-27 22:27:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49548198/medium.jpeg,"",43.098583,-77.434112,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31647860,2019-08-27 15:13:35 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49553202/medium.jpeg,"",40.7019500732,-73.996421814,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31651758,2019-08-28 02:57:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49559837/medium.jpg,"",42.4282750332,-76.4290769049,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31667164,2019-08-27 20:29:45 UTC,https://static.inaturalist.org/photos/49584556/medium.jpeg,"",43.0343644334,-76.1378462613,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31670254,2019-08-28 14:40:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49589429/medium.jpg,"",40.7149128011,-74.0165051752,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31673677,2019-08-27 17:40:34 UTC,https://static.inaturalist.org/photos/49595119/medium.jpg,"",40.658325,-73.971275,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31676630,2019-08-28 16:40:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49600153/medium.jpg,"",40.7365061605,-73.9900900122,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31678974,2019-08-25 17:06:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49604140/medium.jpeg,"",42.1001563895,-78.620864897,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31679117,2019-08-25 16:57:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49604285/medium.jpeg,"",42.0895970474,-78.7255993629,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31683920,2019-08-28 17:26:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49612146/medium.jpeg,"",41.10133031,-74.04650206,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31691599,2019-08-28 21:01:51 UTC,https://static.inaturalist.org/photos/50125135/medium.jpg,"",42.8745623818,-73.7511502114,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31694578,2019-08-28 21:50:29 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49630827/medium.jpeg,"",40.6242294312,-74.0308609009,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31704551,2019-08-26 18:45:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49646716/medium.jpeg,"",43.0221516667,-77.58202,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31706697,2019-08-29 01:16:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49651240/medium.jpeg,"",43.0383733333,-76.135875,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31706712,2019-08-29 01:25:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49651530/medium.jpeg,"",43.0375303011,-76.1371625292,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31706992,2019-08-27 19:26:41 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49653533/medium.jpg,"",41.2210754372,-73.6432633676,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31729471,2019-08-29 13:53:14 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49690180/medium.jpg,"",41.9876669857,-74.1825469161,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31730605,2019-08-29 15:22:04 UTC,https://static.inaturalist.org/photos/49692205/medium.jpeg,"",43.128288269,-77.6292114258,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31735626,2019-08-29 16:46:42 UTC,https://static.inaturalist.org/photos/49700597/medium.jpg,"",40.8709542593,-73.7843416259,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31739086,2019-08-29 17:44:57 UTC,https://static.inaturalist.org/photos/49706531/medium.jpg,"",40.6995283333,-73.9630366667,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31743039,2019-08-27 16:50:41 UTC,https://static.inaturalist.org/photos/49713182/medium.jpeg,"",40.6554756165,-74.0045166016,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31751766,2019-08-29 21:14:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49728538/medium.jpg,"",40.7332214428,-73.9741513688,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31751844,2019-08-29 21:19:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49728691/medium.jpg,"",40.7332392271,-73.9741271726,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31758309,,https://static.inaturalist.org/photos/49739267/medium.jpeg,"",42.9357310601,-74.1944625606,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31762715,2019-08-29 14:30:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49747865/medium.jpeg,"",43.0935287476,-79.0625305176,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31762915,2019-08-30 00:49:33 UTC,https://static.inaturalist.org/photos/49748190/medium.jpg,"",40.9968416667,-73.6705333333,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31763282,2019-08-29 18:02:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49748281/medium.jpg,"",42.4647771855,-76.4563308363,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
31763284,2019-08-29 18:04:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49748360/medium.jpg,"",42.4647771855,-76.4563308363,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31763367,,https://inaturalist-open-data.s3.amazonaws.com/photos/49748830/medium.jpeg,"",40.9486140995,-73.0512576669,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31767960,2019-08-29 22:30:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49756443/medium.jpeg,"",43.0686149597,-77.4258728027,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
31770379,2019-08-29 20:16:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49760951/medium.jpg,"",42.8861533333,-78.7231883333,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31778289,2019-08-29 13:49:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49773110/medium.jpeg,"",40.7017211914,-73.9965667725,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31778447,2019-08-29 14:33:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49773345/medium.jpeg,"",40.7009963989,-73.9960784912,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31781038,2019-08-29 21:13:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49777734/medium.jpeg,"",42.3825500174,-73.8324312866,German Yellowjacket,126155,Hymenoptera,Vespidae,Vespula,Vespula germanica
31796618,2019-08-30 16:45:28 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49803750/medium.jpg,"",41.2749105315,-73.5867461372,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31797622,,https://inaturalist-open-data.s3.amazonaws.com/photos/49805031/medium.jpeg,"",41.0625305,-72.3376833333,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31800302,2019-08-30 20:24:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49809127/medium.jpeg,"",42.9687997193,-78.9454323998,Emerald Ash Borer,70057,Coleoptera,Buprestidae,Agrilus,Agrilus planipennis
31802512,2019-08-23 17:51:00 UTC,https://static.inaturalist.org/photos/49812633/medium.jpg,"",40.7441798678,-73.4502738332,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
31806370,2019-08-30 16:30:20 UTC,https://static.inaturalist.org/photos/49819222/medium.jpg,"",41.2820294305,-71.9500378997,Chinese Mantis,71034,Mantodea,Mantidae,Tenodera,Tenodera sinensis
31806650,2019-08-30 19:27:22 UTC,https://static.inaturalist.org/photos/49819772/medium.jpg,"",44.2844015966,-73.9816760179,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
31806850,2019-08-30 19:05:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49820045/medium.jpg,"",41.1829716667,-73.6870333333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
31809670,2019-08-29 14:15:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/49824715/medium.jpg,"",42.754022824,-73.6960637409,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
